Sublanço,Hora,Probabilidade incidência
A14/A17 - Santa Eulália,0,0.005479452
A2/A12 - Marateca,5,0.008219178
Celeirós - EN14,3,0.008219178
Grândola Norte - Grândola Sul,3,0.01369863
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,8,0.010958904
EN224 - EN227,20,0.008219178
Estádio Nacional - Queluz,22,0.008219178
A10/A9 - Arruda dos Vinhos,22,0.008219178
Celeirós - EN14,17,0.008219178
Nogueira - A41/A1,1,0.005479452
Cartaxo - Santarém,5,0.008219178
Radial de Odivelas - A8/A9,7,0.010958904
Braga Sul - Braga Oeste,0,0.008219178
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),15,0.008219178
Estremoz - Borba,22,0.008219178
EN 246 - Elvas Central,11,0.01369863
A41/A42 - Gandra,10,0.010958904
Amarante Nascente - Geraldes,13,0.008219178
Argoncilhe - Nogueira,11,0.010958904
Gandra - A4/A41,17,0.008219178
Braga Sul - Braga Oeste,21,0.008219178
Queimada - Belverde,15,0.008219178
Almada (IC20/A2) - Hospital,12,0.008219178
ZIC - Aguiar de Sousa,10,0.010958904
S.B. Messines - Paderne (A22),15,0.030136986
ZIC - Aguiar de Sousa,14,0.008219178
Entroc. Capuchos - IC20/ER377-2,21,0.005479452
A33/A12 - Alcochete,21,0.005479452
Bucelas (Zambujal) - A9/A10,22,0.005479452
Mira Nó - Mira PV(limite concessão),7,0.005479452
Aguiar de Sousa - A41/A43,3,0.005479452
Famalicão - Cruz,6,0.008219178
Alvide - Cascais,1,0.008219178
Elvas Central - Elvas Nascente,14,0.01369863
Elvas Nascente - Caia,15,0.01369863
Medas - A32/A41,23,0.008219178
EN 303 - Valença,18,0.008219178
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,0,0.005479452
EN 335 - Ançã,4,0.005479452
Benavente - A10/A13,7,0.008219178
Montijo - A33/A12,2,0.005479452
Coina com EN10 - Penalva,7,0.005479452
Guia - Louriçal,6,0.005479452
Ponte de Lima Sul - Ponte de Lima Norte,10,0.008219178
Argoncilhe - Nogueira,10,0.008219178
A33/A12 - Alcochete,22,0.005479452
Évora Poente - Évora Nascente,6,0.008219178
A13/A10 - Salvaterra de Magos,6,0.010958904
Fogueteiro - Coina,0,0.008219178
Salvaterra de Magos - EN118,7,0.002739726
Évora Poente - Évora Nascente,10,0.010958904
Estremoz - Borba,9,0.010958904
EN 303 - Valença,21,0.008219178
Santo Estevão - A13/A10,22,0.010958904
Quiaios - Tocha,1,0.005479452
A1/A10 - Carregado,6,0.008219178
A41/A42 - Gandra,4,0.005479452
Fogueteiro - Coina,6,0.008219178
Santa Eulália - Montemor-o-Velho,8,0.010958904
Mira Nó - Mira PV(limite concessão),9,0.010958904
A32/A41 - Sandim,20,0.008219178
Santa Eulália - Montemor-o-Velho,20,0.008219178
Hospital - Casas Velhas (Universidade),2,0.005479452
Monte Redondo - Guia,3,0.005479452
Botequim - Palhais,9,0.008219178
Celeirós - EN14,18,0.008219178
Grândola Norte - Grândola Sul,1,0.01369863
Pinhal Novo - A12/A2,4,0.008219178
A41/A42 - Gandra,12,0.008219178
Elvas Central - Elvas Nascente,9,0.010958904
Monsanto - Miraflores (A5/IC17),4,0.008219178
Ançã - Coimbra Norte (A14/A1),20,0.008219178
Marateca - A2/A6/A13,23,0.005479452
Benavente - A10/A13,19,0.008219178
Paredes - Guilhufe,22,0.01369863
Jaca - Santo Ovídio,21,0.019178082
Linda-a-Velha - Estádio Nacional,3,0.008219178
Guia - Louriçal,9,0.010958904
A33/A12 - Alcochete,10,0.008219178
Gens - A41/A43,14,0.008219178
Rotunda - Lazarim,1,0.005479452
Carcavelos - Estoril,5,0.008219178
A2/A6/A13 - Pegões,15,0.021917808
Braga Oeste - EN 201,22,0.008219178
Palhais - Queimada,18,0.005479452
Mira Nó - Mira PV(limite concessão),20,0.008219178
PLLN - A1/A10,2,0.005479452
Hospital - Casas Velhas (Universidade),0,0.005479452
Grândola Sul - Aljustrel,4,0.01369863
Guetim - Espinho,5,0.005479452
A4/A41 - ZIC,12,0.008219178
A9/A10 - Alverca,8,0.01369863
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,20,0.010958904
Guia - Louriçal,22,0.008219178
Leiria Norte - Monte Real,17,0.008219178
Caia - Fronteira do Caia,14,0.008219178
Botequim - Palhais,11,0.008219178
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),20,0.005479452
Radial de Odivelas - A8/A9,23,0.005479452
Albergaria (A1/IP5) - Estarreja,4,0.010958904
Arruda dos Vinhos - A10/A1,12,0.01369863
A14/A17 - Santa Eulália,13,0.010958904
Funchalinho - Entroc. Capuchos,18,0.005479452
Aljustrel - Castro Verde,20,0.04109589
Évora Poente - Évora Nascente,23,0.008219178
Cruz - Braga Sul,1,0.005479452
Salvaterra de Magos - EN118,1,0.024657534
Alcácer do Sal - Grândola Norte,5,0.010958904
Coina com EN10 - Penalva,6,0.005479452
Sacavém - São João da Talha,4,0.005479452
Guetim - Espinho,10,0.008219178
Pegões - Santo Estevão,11,0.043835616
Santa Eulália - Montemor-o-Velho,23,0.008219178
Lazarim - Botequim,22,0.005479452
Figueira da Foz - Vila Verde,7,0.005479452
Medas - A32/A41,0,0.005479452
Mira Nó - Mira PV(limite concessão),15,0.010958904
Belverde - Laranjeiras,13,0.008219178
Entroc. Capuchos - IC20/ER377-2,16,0.005479452
A13/A10 - Salvaterra de Magos,18,0.010958904
Rotunda Pera - Funchalinho,17,0.005479452
A9/A16 - Radial da Pontinha,2,0.008219178
Castro Verde - Almodôvar,2,0.010958904
Campo - A4/A41,15,0.008219178
Amarante Nascente - Geraldes,10,0.005479452
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),9,0.008219178
Leiria Norte - Monte Real,11,0.010958904
Coina com EN10 - Penalva,22,0.005479452
Marateca - A2/A6/A13,7,0.010958904
Arruda dos Vinhos - A10/A1,1,0.005479452
Alvide - Cascais,20,0.008219178
Gandra - A4/A41,4,0.005479452
Guetim - Espinho,0,0.005479452
A2/A6/A13 - Vendas Novas,7,0.049315068
EN 246 - Elvas Central,22,0.008219178
Medas - A32/A41,22,0.008219178
A4/A41 - ZIC,21,0.008219178
Gião/Louredo - Canedo,22,0.008219178
EN14 - EN 309,16,0.008219178
Queimada - Belverde,20,0.005479452
EN224 - EN227,16,0.008219178
Miraflores (A5/IC17) - Linda-a-Velha,4,0.008219178
Nogueira - A41/A1,18,0.008219178
Braga Sul - Celeirós,22,0.008219178
Elvas Central - Elvas Nascente,20,0.008219178
ZIC - Aguiar de Sousa,1,0.005479452
Funchalinho - Entroc. Capuchos,8,0.008219178
Gondomar - Gens,15,0.008219178
Coimbra Norte (A14/A1) - Zombaria,8,0.010958904
S.B. Messines - Paderne (A22),9,0.024657534
Gião/Louredo - Canedo,11,0.008219178
Carvalhos - Jaca,23,0.016438356
Alvide - Cascais,11,0.005479452
Grândola Norte - Grândola Sul,6,0.010958904
Moita - Sarilhos,2,0.005479452
Botequim - Palhais,14,0.008219178
A1/A10 - Carregado,15,0.01369863
IC20 (Inicio Operação) - Rotunda,9,0.008219178
EN 227 - Feira/Mansores,12,0.008219178
Marateca - A2/A6/A13,9,0.010958904
Botequim - Palhais,18,0.005479452
Guilhufe - Penafiel,18,0.016438356
Ponte de Lima Sul - Ponte de Lima Norte,22,0.008219178
EN 101 - Circular Sul de Braga,22,0.008219178
A13/A10 - Salvaterra de Magos,23,0.008219178
Estoril - Alcabideche (A5/A16),6,0.005479452
A1/A10 - Carregado,1,0.005479452
A1/A10 - Carregado,5,0.005479452
Leiria Norte - Monte Real,22,0.008219178
Caia - Fronteira do Caia,17,0.005479452
A10/A1 - Benavente,23,0.005479452
A10/A1 - Benavente,7,0.005479452
Évora Nascente - Estremoz,1,0.010958904
Benavente - A10/A13,2,0.005479452
Belverde - Laranjeiras,0,0.005479452
Castelões (A4/IP9) - Amarante Poente,3,0.008219178
Montemor-o-Velho - EN 335,0,0.005479452
Elvas Poente - EN 246,15,0.008219178
EN224 - EN227,10,0.008219178
Celeirós - EN14,22,0.008219178
Belverde - Laranjeiras,17,0.005479452
Belverde - Laranjeiras,18,0.005479452
Coimbra Sul - Coimbra Norte (A1/A14),23,0.021917808
Entroc. Capuchos - IC20/ER377-2,1,0.005479452
Gião/Louredo - Canedo,5,0.005479452
Évora Nascente - Estremoz,3,0.01369863
A9/A10 - Alverca,3,0.002739726
Gião/Louredo - Canedo,2,0.005479452
Viaduto Duarte Pacheco - Cruz das Oliveiras,5,0.005479452
Elvas Nascente - Caia,21,0.005479452
Figueira da Foz - Vila Verde,18,0.008219178
A9/A10 - Alverca,19,0.002739726
Tocha - Mira Nó,5,0.005479452
Elvas Poente - EN 246,7,0.008219178
Palhais - Queimada,11,0.008219178
Coina com EN10 - Penalva,15,0.008219178
EN 101 - Circular Sul de Braga,19,0.008219178
A12/A2 - Setúbal,1,0.005479452
Montemor-o-Velho - EN 335,4,0.005479452
Monte Real - Monte Redondo,6,0.005479452
Salvaterra de Magos - EN118,3,0.019178082
Rotunda Trafaria - Rotunda Corvina,9,0.005479452
Sarilhos - Montijo,4,0.005479452
Monte Redondo - Guia,5,0.005479452
Monte Redondo - Guia,6,0.005479452
Ançã - Coimbra Norte (A14/A1),14,0.010958904
Celeirós - EN14,8,0.008219178
EN 246 - Elvas Central,10,0.008219178
Ançã - Coimbra Norte (A14/A1),13,0.008219178
Campo - A4/A41,16,0.021917808
Belverde - Laranjeiras,19,0.005479452
EN 335 - Ançã,6,0.005479452
Borba - Elvas Poente,7,0.016438356
Alcochete - EN 118,11,0.005479452
Lazarim - Botequim,14,0.005479452
Évora Poente - Évora Nascente,13,0.008219178
Braga Sul - Celeirós,18,0.008219178
EN 303 - Valença,23,0.005479452
Palhais - Queimada,22,0.005479452
Penalva - Stº Antonio da Charneca,20,0.005479452
A12/A2 - Setúbal,4,0.002739726
Aguiar de Sousa - A41/A43,2,0.005479452
Santo Estevão - A13/A10,8,0.005479452
Santa Eulália - Montemor-o-Velho,10,0.008219178
EN14 - EN 309,22,0.005479452
Braga Oeste - EN 201,6,0.005479452
Belverde - Laranjeiras,12,0.005479452
PLLN - A1/A10,13,0.010958904
Sarilhos - Montijo,22,0.005479452
Tocha - Mira Nó,23,0.008219178
Salvaterra de Magos - EN118,23,0.008219178
Gondomar - Gens,21,0.008219178
A9/A16 - Radial da Pontinha,4,0.005479452
Coimbra Norte (A14/A1) - Zombaria,12,0.008219178
Estádio Nacional - Queluz,15,0.010958904
Rotunda - Lazarim,15,0.005479452
Palhais - Queimada,15,0.005479452
S.B. Messines - Paderne (A22),22,0.024657534
S.B. Messines - Paderne (A22),23,0.010958904
Alvide - Cascais,7,0.005479452
Aguiar de Sousa - A41/A43,1,0.005479452
Lazarim - Botequim,1,0.005479452
A2/A12 - Marateca,3,0.002739726
Vila Franca de Xira II - Vila Franca de Xira I,3,0.005479452
Montemor-o-Velho - EN 335,21,0.008219178
Amarante Poente - Amarante Nascente,18,0.008219178
Elvas Central - Elvas Nascente,23,0.005479452
Nogueira - A41/A1,19,0.008219178
A4/A41 - ZIC,17,0.008219178
Entroc. Capuchos - IC20/ER377-2,9,0.005479452
Montijo - A33/A12,21,0.005479452
Leiria Norte - Monte Real,20,0.008219178
Estoril - Alcabideche (A5/A16),4,0.005479452
EN224 - EN227,17,0.008219178
A41/A42 - Gandra,19,0.005479452
Gens - A41/A43,22,0.005479452
Pegões - Santo Estevão,6,0.002739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),14,0.005479452
Sarilhos - Montijo,21,0.005479452
A32/A41 - Sandim,16,0.005479452
Feiteira - Carvalhos,5,0.008219178
Elvas Nascente - Caia,8,0.008219178
Gião/Louredo - Canedo,0,0.005479452
Vila Franca de Xira I - PLLN,2,0.005479452
A32/A41 - Sandim,11,0.008219178
Elvas Poente - EN 246,12,0.008219178
A13/A10 - Salvaterra de Magos,13,0.021917808
Campo - A4/A41,9,0.005479452
Casas Velhas (Universidade) - Funchalinho,19,0.005479452
Figueira da Foz - Vila Verde,23,0.005479452
Guilhufe - Penafiel,6,0.008219178
Rotunda EN14 - EN14,13,0.005479452
Jaca - Santo Ovídio,15,0.019178082
Guetim - Espinho,19,0.005479452
Borba - Elvas Poente,3,0.008219178
Alvide - Cascais,2,0.005479452
EN 246 - Elvas Central,7,0.002739726
Braga Sul - Celeirós,14,0.005479452
Monsanto - Miraflores (A5/IC17),5,0.005479452
Benavente - A10/A13,23,0.005479452
Porto(VCI) - N12,6,0.005479452
Braga Sul - Braga Oeste,5,0.005479452
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,2,0.002739726
Estádio Nacional - Queluz,5,0.005479452
Castelões (A4/IP9) - Amarante Poente,6,0.008219178
Cruzamento de Santo André (semáforos) - Cruzamento do Hospital (semáforos),2,0.005479452
A32/A41 - Olival,2,0.002739726
Braga Sul - Celeirós,1,0.005479452
Alvide - Cascais,4,0.005479452
A41/A43 - Medas,0,0.002739726
Castro Verde - Almodôvar,3,0.010958904
A13/A10 - Salvaterra de Magos,4,0.010958904
Jaca - Santo Ovídio,6,0.008219178
Coina - Penalva,22,0.005479452
A32/A41 - Olival,16,0.005479452
A41/A43 - Medas,6,0.002739726
Paredes - Guilhufe,3,0.005479452
Almodôvar - S.B. Messines,4,0.008219178
Estremoz - Borba,2,0.002739726
A1/A10 - Carregado,0,0.005479452
A33/A12 - Alcochete,14,0.005479452
A32/A41 - Sandim,10,0.008219178
Pegões - Santo Estevão,14,0.032876712
Palhais - Queimada,17,0.005479452
EN 246 - Elvas Central,12,0.005479452
Elvas Central - Elvas Nascente,8,0.005479452
A32/A41 - Sandim,13,0.008219178
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),15,0.005479452
A41/A42 - Gandra,14,0.008219178
Guia - Louriçal,23,0.005479452
Elvas Poente - EN 246,5,0.002739726
A2/A6/A13 - Alcácer do Sal,5,0.008219178
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,14,0.008219178
Rotunda 2 - Lazarim,13,0.005479452
A8/A17 - Leiria Norte,3,0.005479452
Cruz - Braga Sul,3,0.005479452
Rotunda Almada - Almada (IC20/A2),13,0.005479452
Coimbra Sul - Coimbra Norte (A1/A14),15,0.02739726
Cartaxo - Santarém,4,0.005479452
EN 246 - Elvas Central,6,0.010958904
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),13,0.005479452
A2/A6/A13 - Pegões,20,0.008219178
Arruda dos Vinhos - A10/A1,0,0.005479452
Guetim - Espinho,3,0.002739726
EN 101 - Circular Sul de Braga,0,0.005479452
Funchalinho - Entroc. Capuchos,22,0.005479452
Braga Sul - Celeirós,19,0.005479452
Amarante Nascente - Geraldes,7,0.005479452
Estremoz - Borba,4,0.005479452
Braga Sul - Braga Oeste,6,0.005479452
Belverde - Laranjeiras,15,0.005479452
EN 246 - Elvas Central,8,0.005479452
A17/14 Figueira da Foz - Quiaios,21,0.005479452
A1/A10 - Carregado,18,0.005479452
Baltar - Paredes,23,0.021917808
Montijo - A33/A12,6,0.005479452
Belverde - Laranjeiras,1,0.005479452
ZIC - Aguiar de Sousa,5,0.002739726
Guetim - Espinho,9,0.005479452
Monsanto - Miraflores (A5/IC17),1,0.005479452
Alcabideche (A5/A16) - Alvide,23,0.002739726
Palmela - A2/A12,23,0.01369863
Guetim - Espinho,23,0.005479452
Braga Sul - Braga Oeste,3,0.005479452
Porto(VCI) - N12,3,0.005479452
Laranjeiras - Coina com EN10 ,3,0.005479452
Amarante Poente - Amarante Nascente,9,0.005479452
Palhais - Queimada,8,0.005479452
Rotunda EN14 - EN14,18,0.005479452
Vila Verde - A14/A17,16,0.005479452
A13/A10 - Salvaterra de Magos,19,0.005479452
Vila Verde - A14/A17,1,0.005479452
Estádio Nacional - Queluz,6,0.008219178
Louriçal - Marinha Ondas,8,0.005479452
Nogueira - A41/A1,9,0.005479452
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),11,0.010958904
Elvas Central - Elvas Nascente,13,0.005479452
Palhais - Queimada,23,0.005479452
A32/A41 - Olival,23,0.005479452
Quiaios - Tocha,5,0.005479452
Amarante Poente - Amarante Nascente,7,0.005479452
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),13,0.005479452
Botequim - Palhais,10,0.005479452
Benavente - A10/A13,22,0.005479452
A8/A9 - Bucelas (Zambujal),0,0.01369863
Salvaterra de Magos - EN118,0,0.021917808
Braga Sul - Braga Oeste,4,0.005479452
Olival - A32/A1,5,0.002739726
Leiria Norte - Monte Real,9,0.005479452
Canedo - A32/A41,22,0.005479452
Paredes - Guilhufe,6,0.005479452
Estádio Nacional - Queluz,3,0.005479452
Coina com EN10 - Penalva,5,0.005479452
Santo Estevão - A13/A10,6,0.005479452
Coina - Penalva,23,0.005479452
Radial de Odivelas - A8/A9,1,0.010958904
Rotunda Almada - Almada (IC20/A2),0,0.005479452
Argoncilhe - Nogueira,0,0.002739726
Vila Franca de Xira II - Vila Franca de Xira I,4,0.005479452
Leiria Norte - Monte Real,0,0.005479452
Guia - Louriçal,20,0.005479452
A32/A41 - Sandim,19,0.005479452
EN 246 - Elvas Central,16,0.005479452
Gandra - A4/A41,23,0.005479452
Campo - A4/A41,7,0.005479452
Santo Tirso - Famalicão,1,0.005479452
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,6,0.008219178
Rotunda Corvina - Rotunda Pera,10,0.005479452
Gandra - A4/A41,14,0.005479452
Santa Eulália - Montemor-o-Velho,22,0.005479452
Coina com EN10 - Penalva,0,0.005479452
Montemor-o-Novo Nascente - Évora Poente,6,0.010958904
Monte Real - Monte Redondo,23,0.005479452
Marateca - A2/A6/A13,4,0.005479452
Leiria Norte - Monte Real,6,0.005479452
Vila Franca de Xira II - Vila Franca de Xira I,5,0.005479452
Lazarim - Botequim,0,0.005479452
Casas Velhas (Universidade) - Funchalinho,8,0.005479452
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),14,0.002739726
EN 101 - Circular Sul de Braga,14,0.005479452
Ponte de Lima Sul - Ponte de Lima Norte,12,0.005479452
Casas Velhas (Universidade) - Funchalinho,21,0.005479452
A12/A2 - Setúbal,23,0.010958904
Tocha - Mira Nó,4,0.005479452
A13/A10 - Salvaterra de Magos,1,0.010958904
A9/A10 - Alverca,12,0.005479452
Mira Nó - Mira PV(limite concessão),22,0.005479452
Vila Verde - A14/A17,2,0.002739726
A14/A17 - Santa Eulália,5,0.002739726
Argoncilhe - Nogueira,22,0.005479452
Elvas Central - Elvas Nascente,21,0.005479452
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),22,0.005479452
A32/A41 - Sandim,21,0.005479452
Ançã - Coimbra Norte (A14/A1),18,0.005479452
Laranjeiras - Coina com EN10 ,4,0.002739726
A10/A9 - Arruda dos Vinhos,5,0.002739726
Vendas Novas - Montemor-o-Novo Poente,1,0.010958904
Penafiel - Castelões (A4/IP9),3,0.005479452
Arruda dos Vinhos - A10/A1,2,0.002739726
Braga Oeste - EN 201,1,0.005479452
Louriçal - Marinha Ondas,3,0.002739726
Arruda dos Vinhos - A10/A1,6,0.002739726
Queluz - A9/A16,6,0.005479452
Braga Sul - Celeirós,17,0.005479452
Santo Tirso - Famalicão,6,0.005479452
Canedo - A32/A41,6,0.002739726
Monte Redondo - Guia,1,0.002739726
Rotunda EN14 - EN14,15,0.005479452
Coina - Penalva,6,0.002739726
EN 246 - Elvas Central,15,0.005479452
Elvas Central - Elvas Nascente,12,0.005479452
EN224 - EN227,14,0.005479452
Casas Velhas (Universidade) - Funchalinho,12,0.005479452
A2/A6/A13 - Pegões,23,0.005479452
EN 227 - Feira/Mansores,23,0.005479452
EN 201 - Ponte de Lima Sul,4,0.005479452
EN14 - EN 309,1,0.002739726
Paredes - Guilhufe,4,0.005479452
Santa Eulália - Montemor-o-Velho,7,0.002739726
Montemor-o-Novo Nascente - Évora Poente,20,0.010958904
Casas Velhas (Universidade) - Funchalinho,1,0.002739726
A4/A41 - Baltar,4,0.005479452
Aljustrel - Castro Verde,4,0.008219178
A2/A6/A13 - Pegões,9,0.008219178
Elvas Nascente - Caia,13,0.002739726
Entroc. Capuchos - IC20/ER377-2,20,0.005479452
Palmela - A2/A12,22,0.008219178
A32/A41 - Sandim,5,0.002739726
Évora Nascente - Estremoz,4,0.008219178
Amarante Poente - Amarante Nascente,6,0.005479452
A10/A1 - Benavente,3,0.002739726
Rotunda Trafaria - Rotunda Corvina,15,0.005479452
Santo Estevão - A13/A10,0,0.005479452
Laranjeiras - Coina com EN10 ,0,0.002739726
Pegões - Santo Estevão,1,0.008219178
Carvalhos - Jaca,3,0.005479452
Palmela - A2/A12,1,0.002739726
Rotunda EN14 - EN14,16,0.005479452
Alcabideche (A5/A16) - Alvide,2,0.002739726
Elvas Poente - EN 246,2,0.002739726
Vila Verde - A14/A17,15,0.005479452
Santa Eulália - Montemor-o-Velho,18,0.005479452
Montijo - A33/A12,23,0.005479452
Coina - Penalva,0,0.002739726
Porto(VCI) - N12,5,0.002739726
Queimada - Belverde,4,0.002739726
Entroc. Capuchos - IC20/ER377-2,13,0.005479452
Valongo - Campo,4,0.002739726
A4/A41 - ZIC,3,0.002739726
Guilhufe - Penafiel,5,0.002739726
EN 309 - EN 101,15,0.005479452
Santa Eulália - Montemor-o-Velho,15,0.005479452
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,21,0.008219178
Louriçal - Marinha Ondas,23,0.005479452
Borba - Elvas Poente,2,0.008219178
Santa Eulália - Montemor-o-Velho,3,0.002739726
Rotunda Corvina - Rotunda Pera,9,0.005479452
Évora Nascente - Estremoz,2,0.008219178
São João da Talha - Sta Iria da Azóia,4,0.002739726
Elvas Poente - EN 246,6,0.005479452
Figueira da Foz - Vila Verde,8,0.005479452
Alcochete - EN 118,19,0.005479452
Gandra - A4/A41,22,0.005479452
Borba - Elvas Poente,21,0.005479452
Rotunda Almada - Almada (IC20/A2),16,0.005479452
Penalva - Stº Antonio da Charneca,7,0.002739726
Rotunda - Lazarim,2,0.002739726
Gens - A41/A43,11,0.005479452
Palmela - A2/A12,17,0.008219178
Benavente - A10/A13,4,0.002739726
Nogueira - A41/A1,10,0.005479452
EN 246 - Elvas Central,23,0.005479452
Elvas Central - Elvas Nascente,16,0.002739726
A32/A41 - Sandim,2,0.002739726
Hospital - Casas Velhas (Universidade),1,0.002739726
Olival - A32/A1,2,0.002739726
Vila Verde - A14/A17,18,0.005479452
Amarante Poente - Amarante Nascente,20,0.005479452
Elvas Nascente - Caia,0,0.005479452
Rotunda EN14 - EN14,7,0.002739726
Radial de Odivelas - A8/A9,3,0.002739726
Nogueira - A41/A1,11,0.005479452
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),17,0.002739726
Guetim - Espinho,22,0.005479452
Jaca - Santo Ovídio,23,0.005479452
Guetim - Espinho,6,0.002739726
Ponte de Lima Sul - Ponte de Lima Norte,1,0.002739726
Medas - A32/A41,4,0.002739726
Ançã - Coimbra Norte (A14/A1),2,0.002739726
Guilhufe - Penafiel,1,0.002739726
Ançã - Coimbra Norte (A14/A1),22,0.005479452
Olival - A32/A1,4,0.002739726
A13/A10 - Salvaterra de Magos,3,0.002739726
EN 101 - Circular Sul de Braga,8,0.005479452
Gens - A41/A43,12,0.005479452
Rotunda Corvina - Rotunda Pera,13,0.005479452
Rotunda Corvina - Rotunda Pera,16,0.002739726
Casas Velhas (Universidade) - Funchalinho,2,0.002739726
Queluz - A9/A16,5,0.008219178
Tocha - Mira Nó,6,0.002739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),23,0.002739726
A12 ( Inicio da Concessão) - Alto da Guerra ( Fora da Concessão),18,0.002739726
Bucelas (Zambujal) - A9/A10,2,0.002739726
Bucelas (Zambujal) - A9/A10,3,0.008219178
Marateca - A2/A6/A13,0,0.005479452
Pegões - Santo Estevão,12,0.016438356
Penalva - Moita,5,0.002739726
A8/A9 - Bucelas (Zambujal),3,0.002739726
Celeirós - EN14,23,0.005479452
EN14 - EN 309,20,0.005479452
Sarilhos - Montijo,3,0.002739726
Elvas Nascente - Caia,4,0.002739726
Elvas Central - Elvas Nascente,7,0.002739726
Caia - Fronteira do Caia,9,0.002739726
Gondomar - Gens,20,0.002739726
Medas - A32/A41,3,0.002739726
Monsanto - Miraflores (A5/IC17),3,0.002739726
A10/A1 - Benavente,6,0.002739726
Vila Verde - A14/A17,7,0.002739726
Braga Sul - Celeirós,15,0.005479452
Benavente - A10/A13,11,0.008219178
PLLN - A1/A10,9,0.008219178
Ponte de Lima Sul - Ponte de Lima Norte,4,0.002739726
A2/A6/A13 - Pegões,0,0.008219178
Guetim - Espinho,18,0.002739726
Arruda dos Vinhos - A10/A1,22,0.002739726
Vila Verde - A14/A17,0,0.002739726
Penalva - Moita,2,0.002739726
Nogueira - A41/A1,6,0.002739726
A41/A42 - Gandra,0,0.002739726
Montemor-o-Novo Poente - Montemor-o-Novo Nascente,1,0.005479452
Vila Verde - A14/A17,14,0.005479452
Elvas Nascente - Caia,6,0.010958904
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),15,0.002739726
Monte Real - Monte Redondo,21,0.005479452
Leiria Norte - Monte Real,3,0.002739726
Alcabideche (A5/A16) - Alvide,3,0.002739726
Estádio Nacional - Queluz,7,0.005479452
Alcochete - EN 118,15,0.002739726
A8/A17 - Leiria Norte,20,0.005479452
Rotunda EN14 - EN14,0,0.002739726
Guilhufe - Penafiel,2,0.002739726
Alcochete - EN 118,21,0.002739726
Belverde - Laranjeiras,22,0.002739726
EN224 - EN227,21,0.002739726
A41/A42 - Gandra,1,0.002739726
A13/A10 - Salvaterra de Magos,8,0.01369863
Miraflores (A5/IC17) - Linda-a-Velha,3,0.002739726
Botequim - Palhais,15,0.002739726
Argoncilhe - Nogueira,4,0.002739726
Penalva - Stº Antonio da Charneca,5,0.002739726
Rotunda 2 - Lazarim,16,0.002739726
Braga Sul - Braga Oeste,22,0.005479452
Stº Antonio da Charneca - Cruzamento de Santo André (semáforos),21,0.002739726
EN 309 - EN 101,2,0.002739726
Cruzamento do Hospital (semáforos) - Rotunda do Lavradio (semáforos),7,0.002739726
Palhais - Queimada,20,0.002739726
Botequim - Palhais,23,0.002739726
Santo Estevão - A13/A10,2,0.008219178
A12/A2 - Setúbal,3,0.002739726
Olival - A32/A1,8,0.005479452
EN 246 - Elvas Central,3,0.002739726
Montemor-o-Velho - EN 335,2,0.002739726
Ponte de Lima Sul - Ponte de Lima Norte,2,0.002739726
Amarante Poente - Amarante Nascente,22,0.005479452
Palmela - A2/A12,0,0.002739726
A14/A17 - Santa Eulália,2,0.002739726
A4/A41 - ZIC,22,0.002739726
Jaca - Santo Ovídio,4,0.002739726
A8/A17 - Leiria Norte,1,0.002739726
Funchalinho - Entroc. Capuchos,4,0.002739726
Benavente - A10/A13,8,0.005479452
EN 309 - EN 101,8,0.005479452
Funchalinho - Rotunda 1,18,0.002739726
Campo - A4/A41,6,0.002739726
EN 303 - Valença,2,0.002739726
EN 246 - Elvas Central,21,0.002739726
Ançã - Coimbra Norte (A14/A1),0,0.002739726
EN14 - EN 309,4,0.002739726
Campo - A4/A41,1,0.002739726
EN 309 - EN 101,11,0.002739726
Santa Eulália - Montemor-o-Velho,13,0.005479452
Jaca - Santo Ovídio,1,0.002739726
A33/A12 - Alcochete,23,0.002739726
EN 101 - Circular Sul de Braga,5,0.002739726
Casas Velhas (Universidade) - Funchalinho,15,0.002739726
Argoncilhe - Nogueira,14,0.005479452
Rotunda 1 - Rotunda 2,18,0.002739726
Figueira da Foz - Vila Verde,4,0.002739726
Rotunda Pera - Funchalinho,8,0.002739726
